,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos
941,17:00:15,Norte De San,175.0,100.0,175.0,Ocaña,60.85,16720.0,11.0,39.14,10753.0,http://plebiscito.registraduria.gov.co/99PL/DPL25061ZZZZZZZZZZZZ_L1.htm,36.78,27977.0,76057.0,73,378,27473.0
942,17:15:15,Norte De San,89.0,100.0,89.0,Pamplona,64.99,12079.0,11.0,35.0,6506.0,http://plebiscito.registraduria.gov.co/99PL/DPL25064ZZZZZZZZZZZZ_L1.htm,44.03,18963.0,43064.0,85,293,18585.0
943,16:35:15,Norte De San,9.0,100.0,9.0,Pamplonita,67.12,1178.0,3.0,32.87,577.0,http://plebiscito.registraduria.gov.co/99PL/DPL25067ZZZZZZZZZZZZ_L1.htm,48.52,1842.0,3796.0,5,46,1755.0
944,16:35:15,Norte De San,30.0,100.0,30.0,Puerto Santander,73.11,1607.0,5.0,26.88,591.0,http://plebiscito.registraduria.gov.co/99PL/DPL25069ZZZZZZZZZZZZ_L1.htm,17.04,2236.0,13119.0,8,28,2198.0
945,16:35:15,Norte De San,16.0,100.0,16.0,Ragonvalia,75.0,1266.0,4.0,25.0,422.0,http://plebiscito.registraduria.gov.co/99PL/DPL25070ZZZZZZZZZZZZ_L1.htm,26.83,1728.0,6440.0,8,23,1688.0
946,16:50:15,Norte De San,22.0,100.0,22.0,Salazar,67.56,2029.0,8.0,32.43,974.0,http://plebiscito.registraduria.gov.co/99PL/DPL25073ZZZZZZZZZZZZ_L1.htm,42.15,3156.0,7487.0,3,106,3003.0
947,17:15:15,Norte De San,25.0,100.0,25.0,San Calixto,4.81,121.0,9.0,95.18,2393.0,http://plebiscito.registraduria.gov.co/99PL/DPL25076ZZZZZZZZZZZZ_L1.htm,37.35,2607.0,6979.0,4,68,2514.0
948,16:35:15,Norte De San,17.0,100.0,17.0,San Cayetano,68.49,1509.0,5.0,31.5,694.0,http://plebiscito.registraduria.gov.co/99PL/DPL25079ZZZZZZZZZZZZ_L1.htm,32.43,2244.0,6918.0,3,33,2203.0
949,16:35:15,Norte De San,9.0,100.0,9.0,Santiago,54.82,779.0,4.0,45.17,642.0,http://plebiscito.registraduria.gov.co/99PL/DPL25082ZZZZZZZZZZZZ_L1.htm,44.06,1459.0,3311.0,1,30,1421.0
950,17:45:15,Norte De San,55.0,100.0,55.0,Sardinata,65.16,3725.0,10.0,34.83,1991.0,http://plebiscito.registraduria.gov.co/99PL/DPL25085ZZZZZZZZZZZZ_L1.htm,34.65,5913.0,17063.0,6,119,5716.0
951,16:25:15,Norte De San,11.0,100.0,11.0,Silos,80.94,1100.0,4.0,19.05,259.0,http://plebiscito.registraduria.gov.co/99PL/DPL25088ZZZZZZZZZZZZ_L1.htm,35.08,1392.0,3968.0,9,18,1359.0
952,16:40:15,Norte De San,28.0,100.0,28.0,Teorama,13.52,380.0,6.0,86.47,2429.0,http://plebiscito.registraduria.gov.co/99PL/DPL25091ZZZZZZZZZZZZ_L1.htm,30.36,2953.0,9725.0,9,99,2809.0
953,17:15:15,Norte De San,77.0,100.0,77.0,Tibu,33.96,3008.0,9.0,66.03,5847.0,http://plebiscito.registraduria.gov.co/99PL/DPL25093ZZZZZZZZZZZZ_L1.htm,29.42,9182.0,31208.0,5,228,8855.0
954,16:50:15,Norte De San,33.0,100.0,33.0,Toledo,68.13,2803.0,8.0,31.86,1311.0,http://plebiscito.registraduria.gov.co/99PL/DPL25094ZZZZZZZZZZZZ_L1.htm,35.83,4310.0,12026.0,4,135,4114.0
955,16:45:15,Norte De San,9.0,100.0,9.0,Villa Caro,75.59,920.0,5.0,24.4,297.0,http://plebiscito.registraduria.gov.co/99PL/DPL25097ZZZZZZZZZZZZ_L1.htm,33.83,1261.0,3727.0,7,23,1217.0
956,17:05:15,Norte De San,170.0,100.0,170.0,Villa Del Rosario,75.98,20126.0,11.0,24.01,6360.0,http://plebiscito.registraduria.gov.co/99PL/DPL25100ZZZZZZZZZZZZ_L1.htm,33.8,26839.0,79404.0,86,275,26486.0
957,17:35:15,Putumayo,522.0,100.0,522.0,Todos,34.49,23505.0,18.0,65.5,44643.0,http://plebiscito.registraduria.gov.co/99PL/DPL64ZZZZZZZZZZZZZZZ_L1.htm,32.94,70090.0,212761.0,48,1.160,68148.0
958,16:35:15,Putumayo,10.0,100.0,10.0,Colon,42.85,804.0,3.0,57.14,1072.0,http://plebiscito.registraduria.gov.co/99PL/DPL64007ZZZZZZZZZZZZ_L1.htm,45.05,1912.0,4244.0,6,19,1876.0
959,17:05:15,Putumayo,87.0,100.0,87.0,Mocoa,39.81,5105.0,10.0,60.18,7718.0,http://plebiscito.registraduria.gov.co/99PL/DPL64001ZZZZZZZZZZZZ_L1.htm,37.07,13066.0,35245.0,23,159,12823.0
960,17:00:15,Putumayo,63.0,100.0,63.0,Orito,22.79,1820.0,9.0,77.2,6165.0,http://plebiscito.registraduria.gov.co/99PL/DPL64023ZZZZZZZZZZZZ_L1.htm,31.71,8226.0,25937.0,5,155,7985.0
961,17:30:15,Putumayo,102.0,100.0,102.0,Puerto Asis,42.0,4539.0,12.0,57.99,6267.0,http://plebiscito.registraduria.gov.co/99PL/DPL64002ZZZZZZZZZZZZ_L1.htm,26.73,11158.0,41742.0,06,207,10806.0
962,17:05:15,Putumayo,23.0,100.0,23.0,Puerto Caicedo,29.17,802.0,8.0,70.82,1947.0,http://plebiscito.registraduria.gov.co/99PL/DPL64026ZZZZZZZZZZZZ_L1.htm,32.25,2878.0,8922.0,9,79,2749.0
963,16:50:15,Putumayo,29.0,100.0,29.0,Puerto Guzman,27.65,832.0,9.0,72.34,2176.0,http://plebiscito.registraduria.gov.co/99PL/DPL64025ZZZZZZZZZZZZ_L1.htm,29.41,3106.0,10561.0,8,57,3008.0
964,17:35:15,Putumayo,36.0,100.0,36.0,Puerto Leguizamo,45.49,1695.0,8.0,54.5,2031.0,http://plebiscito.registraduria.gov.co/99PL/DPL64004ZZZZZZZZZZZZ_L1.htm,26.28,3794.0,14436.0,6,39,3726.0
965,16:35:15,Putumayo,11.0,100.0,11.0,San Francisco,44.26,849.0,4.0,55.73,1069.0,http://plebiscito.registraduria.gov.co/99PL/DPL64013ZZZZZZZZZZZZ_L1.htm,42.42,1998.0,4710.0,8,45,1918.0
966,17:25:15,Putumayo,28.0,100.0,28.0,San Miguel (La Dorada),16.56,559.0,10.0,83.43,2816.0,http://plebiscito.registraduria.gov.co/99PL/DPL64018ZZZZZZZZZZZZ_L1.htm,29.6,3487.0,11779.0,5,56,3375.0
967,16:50:15,Putumayo,14.0,100.0,14.0,Santiago,39.33,881.0,6.0,60.66,1359.0,http://plebiscito.registraduria.gov.co/99PL/DPL64016ZZZZZZZZZZZZ_L1.htm,39.12,2320.0,5929.0,0,48,2240.0
968,17:05:15,Putumayo,24.0,100.0,24.0,Sibundoy,41.63,1783.0,9.0,58.36,2499.0,http://plebiscito.registraduria.gov.co/99PL/DPL64019ZZZZZZZZZZZZ_L1.htm,43.01,4434.0,10309.0,2,77,4282.0
969,17:00:15,Putumayo,56.0,100.0,56.0,Valle Del Guamuez (La Hormiga),13.95,1079.0,9.0,86.04,6655.0,http://plebiscito.registraduria.gov.co/99PL/DPL64028ZZZZZZZZZZZZ_L1.htm,34.16,7917.0,23170.0,4,105,7734.0
970,16:55:15,Putumayo,39.0,100.0,39.0,Villagarzon,49.0,2757.0,8.0,50.99,2869.0,http://plebiscito.registraduria.gov.co/99PL/DPL64030ZZZZZZZZZZZZ_L1.htm,36.72,5794.0,15777.0,6,114,5626.0
971,16:50:15,Quindio,1068.0,100.0,1068.0,Todos,60.13,110708.0,10.0,39.86,73393.0,http://plebiscito.registraduria.gov.co/99PL/DPL26ZZZZZZZZZZZZZZZ_L1.htm,41.32,188424.0,455967.0,101,2.539,184101.0
972,16:50:15,Quindio,568.0,100.0,568.0,Armenia,57.39,59049.0,9.0,42.6,43835.0,http://plebiscito.registraduria.gov.co/99PL/DPL26001ZZZZZZZZZZZZ_L1.htm,42.36,105002.0,247873.0,884,1.205,102884.0
973,16:30:15,Quindio,7.0,100.0,7.0,Buenavista,56.11,564.0,4.0,43.88,441.0,http://plebiscito.registraduria.gov.co/99PL/DPL26005ZZZZZZZZZZZZ_L1.htm,35.98,1028.0,2857.0,5,17,1005.0
974,16:50:15,Quindio,136.0,100.0,136.0,Calarca,62.41,14557.0,9.0,37.58,8767.0,http://plebiscito.registraduria.gov.co/99PL/DPL26010ZZZZZZZZZZZZ_L1.htm,41.1,23963.0,58297.0,24,377,23324.0
975,16:50:15,Quindio,57.0,100.0,57.0,Circasia,63.58,5837.0,9.0,36.41,3343.0,http://plebiscito.registraduria.gov.co/99PL/DPL26020ZZZZZZZZZZZZ_L1.htm,42.67,9364.0,21943.0,0,131,9180.0
976,16:35:15,Quindio,12.0,100.0,12.0,Cordoba,54.1,1028.0,5.0,45.89,872.0,http://plebiscito.registraduria.gov.co/99PL/DPL26025ZZZZZZZZZZZZ_L1.htm,38.5,1960.0,5090.0,0,35,1900.0
977,16:35:15,Quindio,27.0,100.0,27.0,Filandia,63.31,2627.0,7.0,36.68,1522.0,http://plebiscito.registraduria.gov.co/99PL/DPL26030ZZZZZZZZZZZZ_L1.htm,41.14,4256.0,10343.0,9,68,4149.0
978,16:35:15,Quindio,18.0,100.0,18.0,Genova,63.79,1739.0,7.0,36.2,987.0,http://plebiscito.registraduria.gov.co/99PL/DPL26040ZZZZZZZZZZZZ_L1.htm,38.05,2810.0,7384.0,6,55,2726.0
979,16:45:15,Quindio,65.0,100.0,65.0,La Tebaida,62.85,6822.0,8.0,37.14,4032.0,http://plebiscito.registraduria.gov.co/99PL/DPL26050ZZZZZZZZZZZZ_L1.htm,40.56,11156.0,27501.0,54,204,10854.0
980,16:50:15,Quindio,77.0,100.0,77.0,Montenegro,70.54,8140.0,8.0,29.45,3398.0,http://plebiscito.registraduria.gov.co/99PL/DPL26060ZZZZZZZZZZZZ_L1.htm,35.86,11873.0,33103.0,38,227,11538.0
981,16:45:15,Quindio,17.0,100.0,17.0,Pijao,65.14,1523.0,7.0,34.85,815.0,http://plebiscito.registraduria.gov.co/99PL/DPL26070ZZZZZZZZZZZZ_L1.htm,39.6,2385.0,6022.0,8,34,2338.0
982,16:40:15,Quindio,68.0,100.0,68.0,Quimbaya,61.24,7156.0,8.0,38.75,4528.0,http://plebiscito.registraduria.gov.co/99PL/DPL26080ZZZZZZZZZZZZ_L1.htm,40.44,12049.0,29792.0,84,154,11684.0
983,16:45:15,Quindio,16.0,100.0,16.0,Salento,66.13,1666.0,7.0,33.86,853.0,http://plebiscito.registraduria.gov.co/99PL/DPL26090ZZZZZZZZZZZZ_L1.htm,44.74,2578.0,5762.0,9,32,2519.0
984,17:05:15,Risaralda,1740.0,100.0,1740.0,Todos,55.69,171230.0,13.0,44.3,136208.0,http://plebiscito.registraduria.gov.co/99PL/DPL24ZZZZZZZZZZZZZZZ_L1.htm,41.38,314673.0,760280.0,438,5.034,307438.0
985,16:35:15,Risaralda,25.0,100.0,25.0,Apia,65.52,2404.0,5.0,34.47,1265.0,http://plebiscito.registraduria.gov.co/99PL/DPL24008ZZZZZZZZZZZZ_L1.htm,36.23,3800.0,10487.0,9,84,3669.0
986,16:35:15,Risaralda,15.0,100.0,15.0,Balboa,54.65,1074.0,5.0,45.34,891.0,http://plebiscito.registraduria.gov.co/99PL/DPL24013ZZZZZZZZZZZZ_L1.htm,36.51,2032.0,5565.0,5,44,1965.0
987,16:50:15,Risaralda,52.0,100.0,52.0,Belen De Umbria,61.84,4278.0,9.0,38.15,2639.0,http://plebiscito.registraduria.gov.co/99PL/DPL24021ZZZZZZZZZZZZ_L1.htm,33.23,7133.0,21462.0,7,143,6917.0
988,17:00:15,Risaralda,354.0,100.0,354.0,Dosquebradas,57.52,37995.0,12.0,42.47,28055.0,http://plebiscito.registraduria.gov.co/99PL/DPL24025ZZZZZZZZZZZZ_L1.htm,43.8,67458.0,154003.0,50,1.044,66050.0
989,16:50:15,Risaralda,26.0,100.0,26.0,Guatica,66.33,2443.0,9.0,33.66,1240.0,http://plebiscito.registraduria.gov.co/99PL/DPL24029ZZZZZZZZZZZZ_L1.htm,36.66,3795.0,10351.0,3,67,3683.0
990,16:35:15,Risaralda,15.0,100.0,15.0,La Celia,61.81,1462.0,4.0,38.18,903.0,http://plebiscito.registraduria.gov.co/99PL/DPL24038ZZZZZZZZZZZZ_L1.htm,37.8,2457.0,6500.0,5,59,2365.0
991,16:50:15,Risaralda,68.0,100.0,68.0,La Virginia,59.83,7229.0,9.0,40.16,4852.0,http://plebiscito.registraduria.gov.co/99PL/DPL24046ZZZZZZZZZZZZ_L1.htm,39.52,12411.0,31403.0,81,210,12081.0
992,16:50:15,Risaralda,39.0,100.0,39.0,Marsella,61.84,3350.0,7.0,38.15,2067.0,http://plebiscito.registraduria.gov.co/99PL/DPL24054ZZZZZZZZZZZZ_L1.htm,36.0,5602.0,15561.0,7,97,5417.0
993,16:50:15,Risaralda,27.0,100.0,27.0,Mistrato,47.11,1716.0,8.0,52.88,1926.0,http://plebiscito.registraduria.gov.co/99PL/DPL24062ZZZZZZZZZZZZ_L1.htm,33.93,3765.0,11096.0,2,65,3642.0
994,17:05:15,Risaralda,891.0,100.0,891.0,Pereira,53.85,87598.0,13.0,46.14,75063.0,http://plebiscito.registraduria.gov.co/99PL/DPL24001ZZZZZZZZZZZZ_L1.htm,42.16,165775.0,393135.0,661,2.278,162661.0
995,16:45:15,Risaralda,23.0,100.0,23.0,Pueblo Rico,36.95,1008.0,6.0,63.04,1720.0,http://plebiscito.registraduria.gov.co/99PL/DPL24070ZZZZZZZZZZZZ_L1.htm,30.83,2851.0,9245.0,8,47,2728.0
996,16:40:15,Risaralda,47.0,100.0,47.0,Quinchia,47.39,3734.0,7.0,52.6,4144.0,http://plebiscito.registraduria.gov.co/99PL/DPL24078ZZZZZZZZZZZZ_L1.htm,41.98,8321.0,19821.0,8,259,7878.0
997,17:05:15,Risaralda,127.0,100.0,127.0,Santa Rosa De Cabal,59.79,14826.0,12.0,40.2,9970.0,http://plebiscito.registraduria.gov.co/99PL/DPL24086ZZZZZZZZZZZZ_L1.htm,42.93,25498.0,59393.0,96,518,24796.0
998,16:50:15,Risaralda,31.0,100.0,31.0,Santuario,58.92,2113.0,7.0,41.07,1473.0,http://plebiscito.registraduria.gov.co/99PL/DPL24094ZZZZZZZZZZZZ_L1.htm,30.79,3775.0,12258.0,6,119,3586.0
999,16:50:15,San Andres,108.0,100.0,108.0,Todos,44.98,4313.0,9.0,55.01,5275.0,http://plebiscito.registraduria.gov.co/99PL/DPL56ZZZZZZZZZZZZZZZ_L1.htm,20.2,9676.0,47881.0,8,36,9588.0
1000,16:50:15,San Andres,10.0,100.0,10.0,Providencia,18.15,216.0,4.0,81.84,974.0,http://plebiscito.registraduria.gov.co/99PL/DPL56004ZZZZZZZZZZZZ_L1.htm,30.12,1210.0,4017.0,0,4,1190.0
1001,16:50:15,San Andres,98.0,100.0,98.0,San Andres,48.78,4097.0,8.0,51.21,4301.0,http://plebiscito.registraduria.gov.co/99PL/DPL56001ZZZZZZZZZZZZ_L1.htm,19.3,8466.0,43864.0,8,32,8398.0
1002,17:15:15,Santander,4064.0,100.0,4064.0,Todos,55.64,389598.0,15.0,44.35,310555.0,http://plebiscito.registraduria.gov.co/99PL/DPL27ZZZZZZZZZZZZZZZ_L1.htm,43.67,714669.0,1636329.0,153,10.430,700153.0
1003,16:20:15,Santander,4.0,100.0,4.0,Aguada,52.44,182.0,2.0,47.55,165.0,http://plebiscito.registraduria.gov.co/99PL/DPL27004ZZZZZZZZZZZZ_L1.htm,23.68,361.0,1524.0,,6,347.0
1004,16:40:15,Santander,10.0,100.0,10.0,Albania,43.64,508.0,4.0,56.35,656.0,http://plebiscito.registraduria.gov.co/99PL/DPL27007ZZZZZZZZZZZZ_L1.htm,36.47,1200.0,3290.0,4,15,1164.0
1005,16:40:15,Santander,15.0,100.0,15.0,Aratoca,48.5,1251.0,5.0,51.49,1328.0,http://plebiscito.registraduria.gov.co/99PL/DPL27010ZZZZZZZZZZZZ_L1.htm,41.37,2680.0,6477.0,9,51,2579.0
1006,16:50:15,Santander,58.0,100.0,58.0,Barbosa,50.77,4552.0,8.0,49.22,4413.0,http://plebiscito.registraduria.gov.co/99PL/DPL27013ZZZZZZZZZZZZ_L1.htm,37.98,9191.0,24199.0,5,162,8965.0
1007,16:30:15,Santander,15.0,100.0,15.0,Barichara,42.76,1085.0,4.0,57.23,1452.0,http://plebiscito.registraduria.gov.co/99PL/DPL27016ZZZZZZZZZZZZ_L1.htm,41.65,2608.0,6261.0,7,51,2537.0
1008,17:15:15,Santander,399.0,100.0,399.0,Barrancabermeja,49.45,37440.0,12.0,50.54,38260.0,http://plebiscito.registraduria.gov.co/99PL/DPL27019ZZZZZZZZZZZZ_L1.htm,46.09,77255.0,167609.0,00,1.153,75700.0
1009,16:30:15,Santander,11.0,100.0,11.0,Betulia,57.32,833.0,4.0,42.67,620.0,http://plebiscito.registraduria.gov.co/99PL/DPL27022ZZZZZZZZZZZZ_L1.htm,37.67,1503.0,3989.0,3,39,1453.0
1010,16:40:15,Santander,28.0,100.0,28.0,Bolivar,47.58,1271.0,6.0,52.41,1400.0,http://plebiscito.registraduria.gov.co/99PL/DPL27025ZZZZZZZZZZZZ_L1.htm,34.35,2845.0,8280.0,1,98,2671.0
1011,17:00:15,Santander,1154.0,100.0,1154.0,Bucaramanga,55.11,122985.0,10.0,44.88,100143.0,http://plebiscito.registraduria.gov.co/99PL/DPL27001ZZZZZZZZZZZZ_L1.htm,45.56,225567.0,495063.0,128,1.982,223128.0
1012,16:25:15,Santander,4.0,100.0,4.0,Cabrera,34.21,232.0,2.0,65.78,446.0,http://plebiscito.registraduria.gov.co/99PL/DPL27028ZZZZZZZZZZZZ_L1.htm,42.27,695.0,1644.0,,10,678.0
1013,16:30:15,Santander,4.0,100.0,4.0,California,77.77,532.0,4.0,22.22,152.0,http://plebiscito.registraduria.gov.co/99PL/DPL27031ZZZZZZZZZZZZ_L1.htm,42.24,708.0,1676.0,,19,684.0
1014,16:30:15,Santander,11.0,100.0,11.0,Capitanejo,62.14,1103.0,3.0,37.85,672.0,http://plebiscito.registraduria.gov.co/99PL/DPL27034ZZZZZZZZZZZZ_L1.htm,37.78,1840.0,4870.0,5,32,1775.0
1015,16:40:15,Santander,15.0,100.0,15.0,Carcasi,67.51,1058.0,7.0,32.48,509.0,http://plebiscito.registraduria.gov.co/99PL/DPL27037ZZZZZZZZZZZZ_L1.htm,45.15,1651.0,3656.0,7,61,1567.0
1016,16:35:15,Santander,10.0,100.0,10.0,Cepita,35.25,318.0,5.0,64.74,584.0,http://plebiscito.registraduria.gov.co/99PL/DPL27040ZZZZZZZZZZZZ_L1.htm,53.24,943.0,1771.0,,25,902.0
1017,16:50:15,Santander,11.0,100.0,11.0,Cerrito,53.88,1109.0,4.0,46.11,949.0,http://plebiscito.registraduria.gov.co/99PL/DPL27043ZZZZZZZZZZZZ_L1.htm,45.32,2177.0,4803.0,8,82,2058.0
1018,16:40:15,Santander,22.0,100.0,22.0,Charala,38.64,1353.0,4.0,61.35,2148.0,http://plebiscito.registraduria.gov.co/99PL/DPL27061ZZZZZZZZZZZZ_L1.htm,37.37,3582.0,9583.0,1,53,3501.0
1019,16:45:15,Santander,11.0,100.0,11.0,Charta,71.66,941.0,6.0,28.33,372.0,http://plebiscito.registraduria.gov.co/99PL/DPL27064ZZZZZZZZZZZZ_L1.htm,41.6,1339.0,3218.0,3,18,1313.0
1020,16:30:15,Santander,6.0,100.0,6.0,Chima,34.88,299.0,3.0,65.11,558.0,http://plebiscito.registraduria.gov.co/99PL/DPL27067ZZZZZZZZZZZZ_L1.htm,39.05,913.0,2338.0,,31,857.0
1021,16:30:15,Santander,10.0,100.0,10.0,Chipata,28.43,273.0,3.0,71.56,687.0,http://plebiscito.registraduria.gov.co/99PL/DPL27070ZZZZZZZZZZZZ_L1.htm,23.87,989.0,4142.0,,12,960.0
1022,16:55:15,Santander,73.0,100.0,73.0,Cimitarra,59.57,5480.0,9.0,40.42,3718.0,http://plebiscito.registraduria.gov.co/99PL/DPL27045ZZZZZZZZZZZZ_L1.htm,33.91,9548.0,28154.0,8,271,9198.0
1023,16:40:15,Santander,15.0,100.0,15.0,Concepcion,61.25,1015.0,5.0,38.74,642.0,http://plebiscito.registraduria.gov.co/99PL/DPL27046ZZZZZZZZZZZZ_L1.htm,38.5,1884.0,4893.0,7,62,1657.0
1024,16:35:15,Santander,6.0,100.0,6.0,Confines,62.01,524.0,3.0,37.98,321.0,http://plebiscito.registraduria.gov.co/99PL/DPL27049ZZZZZZZZZZZZ_L1.htm,36.83,865.0,2348.0,,14,845.0
1025,16:40:15,Santander,8.0,100.0,8.0,Contratacion,42.09,554.0,5.0,57.9,762.0,http://plebiscito.registraduria.gov.co/99PL/DPL27052ZZZZZZZZZZZZ_L1.htm,46.95,1371.0,2920.0,6,30,1316.0
1026,16:35:15,Santander,11.0,100.0,11.0,Coromoro,46.5,691.0,5.0,53.49,795.0,http://plebiscito.registraduria.gov.co/99PL/DPL27055ZZZZZZZZZZZZ_L1.htm,38.49,1594.0,4141.0,6,67,1486.0
1027,16:50:15,Santander,24.0,100.0,24.0,Curiti,53.29,1741.0,8.0,46.7,1526.0,http://plebiscito.registraduria.gov.co/99PL/DPL27058ZZZZZZZZZZZZ_L1.htm,41.1,3378.0,8217.0,7,76,3267.0
1028,16:45:15,Santander,31.0,100.0,31.0,El Carmen,73.23,3114.0,6.0,26.76,1138.0,http://plebiscito.registraduria.gov.co/99PL/DPL27071ZZZZZZZZZZZZ_L1.htm,41.6,4458.0,10715.0,2,162,4252.0
1029,16:35:15,Santander,5.0,100.0,5.0,El Guacamayo,30.27,234.0,4.0,69.72,539.0,http://plebiscito.registraduria.gov.co/99PL/DPL27073ZZZZZZZZZZZZ_L1.htm,51.13,813.0,1590.0,,23,773.0
1030,16:50:15,Santander,14.0,100.0,14.0,El Peñon,50.43,631.0,6.0,49.56,620.0,http://plebiscito.registraduria.gov.co/99PL/DPL27075ZZZZZZZZZZZZ_L1.htm,39.77,1328.0,3339.0,1,45,1251.0
1031,17:15:15,Santander,34.0,100.0,34.0,El Playon,72.43,3041.0,8.0,27.56,1157.0,http://plebiscito.registraduria.gov.co/99PL/DPL27074ZZZZZZZZZZZZ_L1.htm,37.73,4361.0,11556.0,8,104,4198.0
1032,16:25:15,Santander,5.0,100.0,5.0,Encino,37.59,244.0,2.0,62.4,405.0,http://plebiscito.registraduria.gov.co/99PL/DPL27076ZZZZZZZZZZZZ_L1.htm,32.59,692.0,2123.0,,26,649.0
1033,16:30:15,Santander,13.0,100.0,13.0,Enciso,54.12,702.0,5.0,45.87,595.0,http://plebiscito.registraduria.gov.co/99PL/DPL27079ZZZZZZZZZZZZ_L1.htm,41.16,1345.0,3267.0,7,30,1297.0
1034,16:35:15,Santander,15.0,100.0,15.0,Florian,33.03,550.0,4.0,66.96,1115.0,http://plebiscito.registraduria.gov.co/99PL/DPL27080ZZZZZZZZZZZZ_L1.htm,33.01,1703.0,5159.0,5,22,1665.0
1035,17:00:15,Santander,423.0,100.0,423.0,Floridablanca,58.32,50640.0,11.0,41.67,36189.0,http://plebiscito.registraduria.gov.co/99PL/DPL27082ZZZZZZZZZZZZ_L1.htm,49.14,87866.0,178805.0,29,870,86829.0
1036,16:35:15,Santander,12.0,100.0,12.0,Galan,58.14,603.0,4.0,41.85,434.0,http://plebiscito.registraduria.gov.co/99PL/DPL27085ZZZZZZZZZZZZ_L1.htm,42.66,1082.0,2536.0,7,31,1037.0
1037,16:25:15,Santander,9.0,100.0,9.0,Gambita,45.18,497.0,3.0,54.81,603.0,http://plebiscito.registraduria.gov.co/99PL/DPL27088ZZZZZZZZZZZZ_L1.htm,35.04,1135.0,3239.0,0,19,1100.0
1038,16:55:15,Santander,251.0,100.0,251.0,Giron,62.12,28052.0,9.0,37.87,17099.0,http://plebiscito.registraduria.gov.co/99PL/DPL27091ZZZZZZZZZZZZ_L1.htm,43.36,45814.0,105643.0,51,549,45151.0
1039,16:45:15,Santander,19.0,100.0,19.0,Guaca,61.33,1215.0,5.0,38.66,766.0,http://plebiscito.registraduria.gov.co/99PL/DPL27094ZZZZZZZZZZZZ_L1.htm,39.92,2052.0,5140.0,1,38,1981.0
1040,16:30:15,Santander,12.0,100.0,12.0,Guadalupe,59.93,908.0,4.0,40.06,607.0,http://plebiscito.registraduria.gov.co/99PL/DPL27097ZZZZZZZZZZZZ_L1.htm,36.15,1567.0,4334.0,5,30,1515.0
1041,16:30:15,Santander,5.0,100.0,5.0,Guapota,48.37,357.0,4.0,51.62,381.0,http://plebiscito.registraduria.gov.co/99PL/DPL27100ZZZZZZZZZZZZ_L1.htm,42.2,774.0,1834.0,,27,738.0
1042,16:35:15,Santander,11.0,100.0,11.0,Guavata,37.98,495.0,5.0,62.01,808.0,http://plebiscito.registraduria.gov.co/99PL/DPL27103ZZZZZZZZZZZZ_L1.htm,30.08,1345.0,4470.0,3,28,1303.0
1043,16:25:15,Santander,10.0,100.0,10.0,Guepsa,38.24,548.0,2.0,61.75,885.0,http://plebiscito.registraduria.gov.co/99PL/DPL27106ZZZZZZZZZZZZ_L1.htm,35.03,1462.0,4173.0,3,20,1433.0
1044,16:30:15,Santander,5.0,100.0,5.0,Hato,40.05,310.0,3.0,59.94,464.0,http://plebiscito.registraduria.gov.co/99PL/DPL27109ZZZZZZZZZZZZ_L1.htm,44.76,817.0,1825.0,,19,774.0
1045,16:35:15,Santander,9.0,100.0,9.0,Jesus Maria,36.76,375.0,4.0,63.23,645.0,http://plebiscito.registraduria.gov.co/99PL/DPL27112ZZZZZZZZZZZZ_L1.htm,32.48,1055.0,3248.0,0,19,1020.0
1046,16:30:15,Santander,4.0,100.0,4.0,Jordan,49.61,191.0,3.0,50.38,194.0,http://plebiscito.registraduria.gov.co/99PL/DPL27115ZZZZZZZZZZZZ_L1.htm,36.04,399.0,1107.0,,3,385.0
1047,16:30:15,Santander,14.0,100.0,14.0,La Belleza,66.39,1464.0,4.0,33.6,741.0,http://plebiscito.registraduria.gov.co/99PL/DPL27119ZZZZZZZZZZZZ_L1.htm,42.03,2250.0,5353.0,5,28,2205.0
1048,16:45:15,Santander,12.0,100.0,12.0,La Paz,41.84,490.0,6.0,58.15,681.0,http://plebiscito.registraduria.gov.co/99PL/DPL27118ZZZZZZZZZZZZ_L1.htm,29.4,1217.0,4139.0,1,29,1171.0
1049,16:45:15,Santander,26.0,100.0,26.0,Landazuri,47.37,1336.0,6.0,52.62,1484.0,http://plebiscito.registraduria.gov.co/99PL/DPL27120ZZZZZZZZZZZZ_L1.htm,32.65,3055.0,9356.0,0,173,2820.0
1050,17:00:15,Santander,76.0,100.0,76.0,Lebrija,69.37,8738.0,9.0,30.62,3857.0,http://plebiscito.registraduria.gov.co/99PL/DPL27121ZZZZZZZZZZZZ_L1.htm,43.67,12831.0,29381.0,95,175,12595.0
1051,16:35:15,Santander,21.0,100.0,21.0,Los Santos,57.95,2265.0,5.0,42.04,1643.0,http://plebiscito.registraduria.gov.co/99PL/DPL27124ZZZZZZZZZZZZ_L1.htm,48.17,4109.0,8529.0,8,166,3908.0
1052,16:25:15,Santander,6.0,100.0,6.0,Macaravita,43.21,347.0,3.0,56.78,456.0,http://plebiscito.registraduria.gov.co/99PL/DPL27127ZZZZZZZZZZZZ_L1.htm,37.43,840.0,2244.0,,21,803.0
