,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos,idps_avg19992014
382,17:25:15,Bolivar,45,100.0, 45,San Pablo,51.2,2940.0,11.0,48.79,2802.0,http://plebiscito.registraduria.gov.co/99PL/DPL05084ZZZZZZZZZZZZ_L1.htm,34.47,5958.0,17280.0,2,94,5.742,1102.53333333
383,17:25:15,Bolivar,45,100.0, 45,San Pablo,51.2,2940.0,11.0,48.79,2802.0,http://plebiscito.registraduria.gov.co/99PL/DPL05084ZZZZZZZZZZZZ_L1.htm,34.47,5958.0,17280.0,2,94,5.742,62.9375
384,16:40:15,Nariño,31,100.0, 31,San Pablo,34.16,1221.0,6.0,65.83,2353.0,http://plebiscito.registraduria.gov.co/99PL/DPL23124ZZZZZZZZZZZZ_L1.htm,33.21,3759.0,11317.0,4,93,3.574,1102.53333333
385,16:40:15,Nariño,31,100.0, 31,San Pablo,34.16,1221.0,6.0,65.83,2353.0,http://plebiscito.registraduria.gov.co/99PL/DPL23124ZZZZZZZZZZZZ_L1.htm,33.21,3759.0,11317.0,4,93,3.574,62.9375
386,16:50:15,Bolivar,29,100.0, 29,Santa Catalina,23.91,553.0,8.0,76.08,1759.0,http://plebiscito.registraduria.gov.co/99PL/DPL05091ZZZZZZZZZZZZ_L1.htm,21.16,2448.0,11565.0,2,119,2.312,2.14285714286
387,16:40:15,Bolivar,30,100.0, 30,Santa Rosa,35.04,609.0,5.0,64.95,1129.0,http://plebiscito.registraduria.gov.co/99PL/DPL05094ZZZZZZZZZZZZ_L1.htm,13.45,1771.0,13161.0,8,24,1.738,461.933333333
388,16:40:15,Bolivar,30,100.0, 30,Santa Rosa,35.04,609.0,5.0,64.95,1129.0,http://plebiscito.registraduria.gov.co/99PL/DPL05094ZZZZZZZZZZZZ_L1.htm,13.45,1771.0,13161.0,8,24,1.738,79.4666666667
389,16:50:15,Cauca,16,100.0, 16,Santa Rosa,34.85,421.0,8.0,65.14,787.0,http://plebiscito.registraduria.gov.co/99PL/DPL11079ZZZZZZZZZZZZ_L1.htm,30.98,1268.0,4092.0,8,32,1.208,461.933333333
390,16:50:15,Cauca,16,100.0, 16,Santa Rosa,34.85,421.0,8.0,65.14,787.0,http://plebiscito.registraduria.gov.co/99PL/DPL11079ZZZZZZZZZZZZ_L1.htm,30.98,1268.0,4092.0,8,32,1.208,79.4666666667
391,16:50:15,Bolivar,50,100.0, 50,Santa Rosa Del Sur,62.54,4421.0,8.0,37.45,2648.0,http://plebiscito.registraduria.gov.co/99PL/DPL05095ZZZZZZZZZZZZ_L1.htm,37.8,7238.0,19146.0,9,112,7.069,472.8125
392,17:15:15,Bolivar,35,100.0, 35,Simiti,50.42,1783.0,10.0,49.57,1753.0,http://plebiscito.registraduria.gov.co/99PL/DPL05097ZZZZZZZZZZZZ_L1.htm,30.55,3652.0,11953.0,6,73,3.536,164.6
393,17:00:15,Bolivar,18,100.0, 18,Soplaviento,14.64,324.0,5.0,85.35,1888.0,http://plebiscito.registraduria.gov.co/99PL/DPL05106ZZZZZZZZZZZZ_L1.htm,28.06,2242.0,7990.0,2,20,2.212,2.42857142857
394,17:05:15,Bolivar,24,100.0, 24,Talaigua Nuevo,35.84,1045.0,9.0,64.15,1870.0,http://plebiscito.registraduria.gov.co/99PL/DPL05110ZZZZZZZZZZZZ_L1.htm,33.49,2968.0,8861.0,5,16,2.915,3.38461538462
395,17:20:15,Bolivar,125,100.0, 125,Turbaco,40.03,3957.0,10.0,59.96,5927.0,http://plebiscito.registraduria.gov.co/99PL/DPL05118ZZZZZZZZZZZZ_L1.htm,16.92,9954.0,58808.0,4,41,9.884,233.0
396,17:20:15,Bolivar,125,100.0, 125,Turbaco,40.03,3957.0,10.0,59.96,5927.0,http://plebiscito.registraduria.gov.co/99PL/DPL05118ZZZZZZZZZZZZ_L1.htm,16.92,9954.0,58808.0,4,41,9.884,15.7857142857
397,17:10:15,Bolivar,32,100.0, 32,Turbana,31.12,781.0,8.0,68.87,1728.0,http://plebiscito.registraduria.gov.co/99PL/DPL05121ZZZZZZZZZZZZ_L1.htm,18.46,2543.0,13769.0,9,17,2.509,3.57142857143
398,16:40:15,Bolivar,35,100.0, 35,Villanueva,39.24,763.0,5.0,60.75,1181.0,http://plebiscito.registraduria.gov.co/99PL/DPL05124ZZZZZZZZZZZZ_L1.htm,13.14,1974.0,15014.0,4,14,1.944,58.2142857143
399,16:40:15,Bolivar,35,100.0, 35,Villanueva,39.24,763.0,5.0,60.75,1181.0,http://plebiscito.registraduria.gov.co/99PL/DPL05124ZZZZZZZZZZZZ_L1.htm,13.14,1974.0,15014.0,4,14,1.944,77.5625
400,16:40:15,Bolivar,35,100.0, 35,Villanueva,39.24,763.0,5.0,60.75,1181.0,http://plebiscito.registraduria.gov.co/99PL/DPL05124ZZZZZZZZZZZZ_L1.htm,13.14,1974.0,15014.0,4,14,1.944,1.0
401,16:40:15,Bolivar,35,100.0, 35,Villanueva,39.24,763.0,5.0,60.75,1181.0,http://plebiscito.registraduria.gov.co/99PL/DPL05124ZZZZZZZZZZZZ_L1.htm,13.14,1974.0,15014.0,4,14,1.944,93.375
402,16:45:15,Casanare,45,100.0, 45,Villanueva,69.87,5625.0,5.0,30.12,2425.0,http://plebiscito.registraduria.gov.co/99PL/DPL46880ZZZZZZZZZZZZ_L1.htm,42.43,8282.0,19519.0,0,173,8.050,58.2142857143
403,16:45:15,Casanare,45,100.0, 45,Villanueva,69.87,5625.0,5.0,30.12,2425.0,http://plebiscito.registraduria.gov.co/99PL/DPL46880ZZZZZZZZZZZZ_L1.htm,42.43,8282.0,19519.0,0,173,8.050,77.5625
404,16:45:15,Casanare,45,100.0, 45,Villanueva,69.87,5625.0,5.0,30.12,2425.0,http://plebiscito.registraduria.gov.co/99PL/DPL46880ZZZZZZZZZZZZ_L1.htm,42.43,8282.0,19519.0,0,173,8.050,1.0
405,16:45:15,Casanare,45,100.0, 45,Villanueva,69.87,5625.0,5.0,30.12,2425.0,http://plebiscito.registraduria.gov.co/99PL/DPL46880ZZZZZZZZZZZZ_L1.htm,42.43,8282.0,19519.0,0,173,8.050,93.375
406,16:55:15,La Guajira,41,100.0, 41,Villanueva,40.99,2425.0,9.0,59.0,3490.0,http://plebiscito.registraduria.gov.co/99PL/DPL48020ZZZZZZZZZZZZ_L1.htm,33.3,6044.0,18149.0,5,79,5.915,58.2142857143
407,16:55:15,La Guajira,41,100.0, 41,Villanueva,40.99,2425.0,9.0,59.0,3490.0,http://plebiscito.registraduria.gov.co/99PL/DPL48020ZZZZZZZZZZZZ_L1.htm,33.3,6044.0,18149.0,5,79,5.915,77.5625
408,16:55:15,La Guajira,41,100.0, 41,Villanueva,40.99,2425.0,9.0,59.0,3490.0,http://plebiscito.registraduria.gov.co/99PL/DPL48020ZZZZZZZZZZZZ_L1.htm,33.3,6044.0,18149.0,5,79,5.915,1.0
409,16:55:15,La Guajira,41,100.0, 41,Villanueva,40.99,2425.0,9.0,59.0,3490.0,http://plebiscito.registraduria.gov.co/99PL/DPL48020ZZZZZZZZZZZZ_L1.htm,33.3,6044.0,18149.0,5,79,5.915,93.375
410,16:35:15,Santander,15,100.0, 15,Villanueva,61.0,1427.0,4.0,38.99,912.0,http://plebiscito.registraduria.gov.co/99PL/DPL27221ZZZZZZZZZZZZ_L1.htm,37.7,2389.0,6336.0,9,34,2.339,58.2142857143
411,16:35:15,Santander,15,100.0, 15,Villanueva,61.0,1427.0,4.0,38.99,912.0,http://plebiscito.registraduria.gov.co/99PL/DPL27221ZZZZZZZZZZZZ_L1.htm,37.7,2389.0,6336.0,9,34,2.339,77.5625
412,16:35:15,Santander,15,100.0, 15,Villanueva,61.0,1427.0,4.0,38.99,912.0,http://plebiscito.registraduria.gov.co/99PL/DPL27221ZZZZZZZZZZZZ_L1.htm,37.7,2389.0,6336.0,9,34,2.339,1.0
413,16:35:15,Santander,15,100.0, 15,Villanueva,61.0,1427.0,4.0,38.99,912.0,http://plebiscito.registraduria.gov.co/99PL/DPL27221ZZZZZZZZZZZZ_L1.htm,37.7,2389.0,6336.0,9,34,2.339,93.375
414,16:40:15,Bolivar,21,100.0, 21,Zambrano,13.9,507.0,4.0,86.09,3140.0,http://plebiscito.registraduria.gov.co/99PL/DPL05127ZZZZZZZZZZZZ_L1.htm,42.86,3727.0,8695.0,7,46,3.647,146.866666667
415,16:40:15,Boyaca,5,100.0, 5,Almeida,48.44,327.0,3.0,51.55,348.0,http://plebiscito.registraduria.gov.co/99PL/DPL07007ZZZZZZZZZZZZ_L1.htm,36.32,693.0,1908.0,,11,675,0.285714285714
416,16:30:15,Boyaca,11,100.0, 11,Arcabuco,53.29,882.0,4.0,46.7,773.0,http://plebiscito.registraduria.gov.co/99PL/DPL07010ZZZZZZZZZZZZ_L1.htm,37.59,1718.0,4570.0,5,54,1.655,4.26666666667
417,16:40:15,Boyaca,16,100.0, 16,Belen,53.88,1344.0,6.0,46.11,1150.0,http://plebiscito.registraduria.gov.co/99PL/DPL07013ZZZZZZZZZZZZ_L1.htm,38.55,2602.0,6748.0,4,81,2.494,3.21428571429
418,16:40:15,Boyaca,16,100.0, 16,Belen,53.88,1344.0,6.0,46.11,1150.0,http://plebiscito.registraduria.gov.co/99PL/DPL07013ZZZZZZZZZZZZ_L1.htm,38.55,2602.0,6748.0,4,81,2.494,18.0
419,16:45:15,Nariño,14,100.0, 14,Belen,39.71,934.0,6.0,60.28,1418.0,http://plebiscito.registraduria.gov.co/99PL/DPL23017ZZZZZZZZZZZZ_L1.htm,45.4,2419.0,5328.0,2,32,2.352,3.21428571429
420,16:45:15,Nariño,14,100.0, 14,Belen,39.71,934.0,6.0,60.28,1418.0,http://plebiscito.registraduria.gov.co/99PL/DPL23017ZZZZZZZZZZZZ_L1.htm,45.4,2419.0,5328.0,2,32,2.352,18.0
421,16:35:15,Boyaca,4,100.0, 4,Berbeo,31.86,181.0,4.0,68.13,387.0,http://plebiscito.registraduria.gov.co/99PL/DPL07016ZZZZZZZZZZZZ_L1.htm,40.13,588.0,1465.0,,15,568,4.875
422,16:35:15,Boyaca,5,100.0, 5,Beteitiva,38.23,252.0,4.0,61.76,407.0,http://plebiscito.registraduria.gov.co/99PL/DPL07019ZZZZZZZZZZZZ_L1.htm,35.77,685.0,1915.0,,19,659,0.5
423,16:40:15,Boyaca,14,100.0, 14,Boavita,55.66,1002.0,7.0,44.33,798.0,http://plebiscito.registraduria.gov.co/99PL/DPL07022ZZZZZZZZZZZZ_L1.htm,36.14,1866.0,5162.0,0,40,1.800,0.866666666667
424,16:35:15,Boyaca,10,100.0, 10,Boyaca,41.81,432.0,5.0,58.18,601.0,http://plebiscito.registraduria.gov.co/99PL/DPL07025ZZZZZZZZZZZZ_L1.htm,25.54,1073.0,4201.0,3,24,1.033,3.9375
425,16:30:15,Boyaca,13,100.0, 13,Buenavista,56.18,790.0,4.0,43.81,616.0,http://plebiscito.registraduria.gov.co/99PL/DPL07031ZZZZZZZZZZZZ_L1.htm,31.92,1460.0,4573.0,6,29,1.406,4.4375
426,16:30:15,Boyaca,13,100.0, 13,Buenavista,56.18,790.0,4.0,43.81,616.0,http://plebiscito.registraduria.gov.co/99PL/DPL07031ZZZZZZZZZZZZ_L1.htm,31.92,1460.0,4573.0,6,29,1.406,100.25
427,16:30:15,Boyaca,13,100.0, 13,Buenavista,56.18,790.0,4.0,43.81,616.0,http://plebiscito.registraduria.gov.co/99PL/DPL07031ZZZZZZZZZZZZ_L1.htm,31.92,1460.0,4573.0,6,29,1.406,23.2
428,16:30:15,Boyaca,13,100.0, 13,Buenavista,56.18,790.0,4.0,43.81,616.0,http://plebiscito.registraduria.gov.co/99PL/DPL07031ZZZZZZZZZZZZ_L1.htm,31.92,1460.0,4573.0,6,29,1.406,42.25
429,17:00:15,Cordoba,46,100.0, 46,Buenavista,27.57,1541.0,9.0,72.42,4048.0,http://plebiscito.registraduria.gov.co/99PL/DPL13007ZZZZZZZZZZZZ_L1.htm,32.39,5696.0,17581.0,9,61,5.589,4.4375
430,17:00:15,Cordoba,46,100.0, 46,Buenavista,27.57,1541.0,9.0,72.42,4048.0,http://plebiscito.registraduria.gov.co/99PL/DPL13007ZZZZZZZZZZZZ_L1.htm,32.39,5696.0,17581.0,9,61,5.589,100.25
431,17:00:15,Cordoba,46,100.0, 46,Buenavista,27.57,1541.0,9.0,72.42,4048.0,http://plebiscito.registraduria.gov.co/99PL/DPL13007ZZZZZZZZZZZZ_L1.htm,32.39,5696.0,17581.0,9,61,5.589,23.2
432,17:00:15,Cordoba,46,100.0, 46,Buenavista,27.57,1541.0,9.0,72.42,4048.0,http://plebiscito.registraduria.gov.co/99PL/DPL13007ZZZZZZZZZZZZ_L1.htm,32.39,5696.0,17581.0,9,61,5.589,42.25
433,16:30:15,Quindio,7,100.0, 7,Buenavista,56.11,564.0,4.0,43.88,441.0,http://plebiscito.registraduria.gov.co/99PL/DPL26005ZZZZZZZZZZZZ_L1.htm,35.98,1028.0,2857.0,5,17,1.005,4.4375
434,16:30:15,Quindio,7,100.0, 7,Buenavista,56.11,564.0,4.0,43.88,441.0,http://plebiscito.registraduria.gov.co/99PL/DPL26005ZZZZZZZZZZZZ_L1.htm,35.98,1028.0,2857.0,5,17,1.005,100.25
435,16:30:15,Quindio,7,100.0, 7,Buenavista,56.11,564.0,4.0,43.88,441.0,http://plebiscito.registraduria.gov.co/99PL/DPL26005ZZZZZZZZZZZZ_L1.htm,35.98,1028.0,2857.0,5,17,1.005,23.2
436,16:30:15,Quindio,7,100.0, 7,Buenavista,56.11,564.0,4.0,43.88,441.0,http://plebiscito.registraduria.gov.co/99PL/DPL26005ZZZZZZZZZZZZ_L1.htm,35.98,1028.0,2857.0,5,17,1.005,42.25
437,16:35:15,Sucre,22,100.0, 22,Buenavista,31.22,993.0,4.0,68.77,2187.0,http://plebiscito.registraduria.gov.co/99PL/DPL28010ZZZZZZZZZZZZ_L1.htm,33.78,3250.0,9619.0,0,22,3.180,4.4375
438,16:35:15,Sucre,22,100.0, 22,Buenavista,31.22,993.0,4.0,68.77,2187.0,http://plebiscito.registraduria.gov.co/99PL/DPL28010ZZZZZZZZZZZZ_L1.htm,33.78,3250.0,9619.0,0,22,3.180,100.25
439,16:35:15,Sucre,22,100.0, 22,Buenavista,31.22,993.0,4.0,68.77,2187.0,http://plebiscito.registraduria.gov.co/99PL/DPL28010ZZZZZZZZZZZZ_L1.htm,33.78,3250.0,9619.0,0,22,3.180,23.2
440,16:35:15,Sucre,22,100.0, 22,Buenavista,31.22,993.0,4.0,68.77,2187.0,http://plebiscito.registraduria.gov.co/99PL/DPL28010ZZZZZZZZZZZZ_L1.htm,33.78,3250.0,9619.0,0,22,3.180,42.25
441,16:15:15,Boyaca,2,100.0, 2,Busbanza,51.26,183.0,1.0,48.73,174.0,http://plebiscito.registraduria.gov.co/99PL/DPL07034ZZZZZZZZZZZZ_L1.htm,46.59,370.0,794.0,,7,357,0.0
442,16:40:15,Boyaca,7,100.0, 7,Campohermoso,46.0,432.0,5.0,53.99,507.0,http://plebiscito.registraduria.gov.co/99PL/DPL07040ZZZZZZZZZZZZ_L1.htm,38.95,977.0,2508.0,,23,939,8.92857142857
443,16:40:15,Boyaca,8,100.0, 8,Cerinza,38.23,595.0,4.0,61.76,961.0,http://plebiscito.registraduria.gov.co/99PL/DPL07043ZZZZZZZZZZZZ_L1.htm,46.75,1628.0,3482.0,6,54,1.556,0.0714285714286
444,16:30:15,Boyaca,8,100.0, 8,Chinavita,54.13,497.0,3.0,45.86,421.0,http://plebiscito.registraduria.gov.co/99PL/DPL07064ZZZZZZZZZZZZ_L1.htm,30.08,942.0,3131.0,,17,918,4.78571428571
445,17:00:15,Boyaca,98,100.0, 98,Chiquinquira,51.52,8619.0,11.0,48.47,8110.0,http://plebiscito.registraduria.gov.co/99PL/DPL07067ZZZZZZZZZZZZ_L1.htm,41.86,17119.0,40893.0,29,303,16.729,60.1875
446,16:35:15,Boyaca,10,100.0, 10,Chiquiza,38.06,330.0,3.0,61.93,537.0,http://plebiscito.registraduria.gov.co/99PL/DPL07068ZZZZZZZZZZZZ_L1.htm,21.06,912.0,4330.0,,27,867,0.0
447,16:35:15,Boyaca,10,100.0, 10,Chiscas,49.47,658.0,5.0,50.52,672.0,http://plebiscito.registraduria.gov.co/99PL/DPL07070ZZZZZZZZZZZZ_L1.htm,39.92,1405.0,3519.0,0,40,1.330,1.5
448,16:50:15,Boyaca,19,100.0, 19,Chita,60.04,1294.0,7.0,39.95,861.0,http://plebiscito.registraduria.gov.co/99PL/DPL07073ZZZZZZZZZZZZ_L1.htm,36.62,2319.0,6331.0,5,75,2.155,11.1875
449,16:30:15,Boyaca,14,100.0, 14,Chitaraque,59.9,962.0,4.0,40.09,644.0,http://plebiscito.registraduria.gov.co/99PL/DPL07076ZZZZZZZZZZZZ_L1.htm,30.37,1654.0,5445.0,6,19,1.606,5.0
450,16:30:15,Boyaca,6,100.0, 6,Chivata,47.92,439.0,3.0,52.07,477.0,http://plebiscito.registraduria.gov.co/99PL/DPL07077ZZZZZZZZZZZZ_L1.htm,36.58,930.0,2542.0,,7,916,0.0
451,16:30:15,Boyaca,5,100.0, 5,Chivor,59.24,378.0,3.0,40.75,260.0,http://plebiscito.registraduria.gov.co/99PL/DPL07078ZZZZZZZZZZZZ_L1.htm,37.08,656.0,1769.0,,8,638,4.73333333333
452,16:20:15,Boyaca,9,100.0, 9,Cienega,54.67,655.0,3.0,45.32,543.0,http://plebiscito.registraduria.gov.co/99PL/DPL07046ZZZZZZZZZZZZ_L1.htm,31.84,1233.0,3872.0,8,16,1.198,20.5714285714
453,16:45:15,Boyaca,22,100.0, 22,Combita,41.09,1452.0,7.0,58.9,2081.0,http://plebiscito.registraduria.gov.co/99PL/DPL07049ZZZZZZZZZZZZ_L1.htm,42.55,3653.0,8585.0,3,86,3.533,1.8
454,16:40:15,Boyaca,10,100.0, 10,Coper,40.07,521.0,5.0,59.92,779.0,http://plebiscito.registraduria.gov.co/99PL/DPL07052ZZZZZZZZZZZZ_L1.htm,40.63,1332.0,3278.0,0,19,1.300,3.64285714286
455,16:40:15,Boyaca,10,100.0, 10,Coper,40.07,521.0,5.0,59.92,779.0,http://plebiscito.registraduria.gov.co/99PL/DPL07052ZZZZZZZZZZZZ_L1.htm,40.63,1332.0,3278.0,0,19,1.300,527.533333333
456,16:30:15,Boyaca,6,100.0, 6,Corrales,55.6,511.0,2.0,44.39,408.0,http://plebiscito.registraduria.gov.co/99PL/DPL07055ZZZZZZZZZZZZ_L1.htm,42.86,955.0,2228.0,,22,919,0.0
457,16:40:15,Boyaca,9,100.0, 9,Covarachia,61.37,626.0,5.0,38.62,394.0,http://plebiscito.registraduria.gov.co/99PL/DPL07058ZZZZZZZZZZZZ_L1.htm,34.47,1080.0,3133.0,0,16,1.020,0.357142857143
458,16:45:15,Boyaca,16,100.0, 16,Cubara,43.32,597.0,7.0,56.67,781.0,http://plebiscito.registraduria.gov.co/99PL/DPL07059ZZZZZZZZZZZZ_L1.htm,26.78,1469.0,5484.0,8,68,1.378,48.75
459,16:20:15,Boyaca,8,100.0, 8,Cucaita,44.29,543.0,3.0,55.7,683.0,http://plebiscito.registraduria.gov.co/99PL/DPL07060ZZZZZZZZZZZZ_L1.htm,39.67,1264.0,3186.0,6,30,1.226,0.857142857143
460,16:35:15,Boyaca,5,100.0, 5,Cuitiva,57.43,363.0,4.0,42.56,269.0,http://plebiscito.registraduria.gov.co/99PL/DPL07061ZZZZZZZZZZZZ_L1.htm,35.27,653.0,1851.0,,19,632,5.42857142857
461,16:50:15,Boyaca,189,100.0, 189,Duitama,51.55,20787.0,10.0,48.44,19535.0,http://plebiscito.registraduria.gov.co/99PL/DPL07079ZZZZZZZZZZZZ_L1.htm,49.44,41211.0,83354.0,22,770,40.322,156.5
462,16:25:15,Boyaca,10,100.0, 10,El Cocuy,68.93,830.0,3.0,31.06,374.0,http://plebiscito.registraduria.gov.co/99PL/DPL07082ZZZZZZZZZZZZ_L1.htm,34.49,1282.0,3716.0,4,48,1.204,2.71428571429
463,16:35:15,Boyaca,6,100.0, 6,El Espino,64.9,627.0,3.0,35.09,339.0,http://plebiscito.registraduria.gov.co/99PL/DPL07085ZZZZZZZZZZZZ_L1.htm,43.32,997.0,2301.0,,20,966,3.57142857143
464,16:30:15,Boyaca,14,100.0, 14,Firavitoba,36.53,758.0,3.0,63.46,1317.0,http://plebiscito.registraduria.gov.co/99PL/DPL07088ZZZZZZZZZZZZ_L1.htm,37.48,2129.0,5680.0,5,37,2.075,2.2
465,16:45:15,Boyaca,7,100.0, 7,Floresta,60.25,799.0,5.0,39.74,527.0,http://plebiscito.registraduria.gov.co/99PL/DPL07091ZZZZZZZZZZZZ_L1.htm,43.98,1354.0,3078.0,6,20,1.326,1.28571428571
466,16:45:15,Boyaca,7,100.0, 7,Gachantiva,52.19,678.0,5.0,47.8,621.0,http://plebiscito.registraduria.gov.co/99PL/DPL07094ZZZZZZZZZZZZ_L1.htm,44.43,1342.0,3020.0,9,24,1.299,1.85714285714
467,16:50:15,Boyaca,10,100.0, 10,Gameza,57.05,825.0,5.0,42.94,621.0,http://plebiscito.registraduria.gov.co/99PL/DPL07097ZZZZZZZZZZZZ_L1.htm,36.76,1491.0,4056.0,6,23,1.446,1.4
468,16:40:15,Boyaca,29,100.0, 29,Garagoa,49.51,2485.0,7.0,50.48,2534.0,http://plebiscito.registraduria.gov.co/99PL/DPL07100ZZZZZZZZZZZZ_L1.htm,43.68,5174.0,11845.0,9,119,5.019,23.75
469,16:30:15,Boyaca,4,100.0, 4,Guacamayas,79.7,479.0,2.0,20.29,122.0,http://plebiscito.registraduria.gov.co/99PL/DPL07103ZZZZZZZZZZZZ_L1.htm,38.1,631.0,1656.0,,19,601,0.857142857143
470,16:30:15,Boyaca,22,100.0, 22,Guateque,48.2,1599.0,5.0,51.79,1718.0,http://plebiscito.registraduria.gov.co/99PL/DPL07106ZZZZZZZZZZZZ_L1.htm,38.2,3421.0,8954.0,7,80,3.317,10.0625
471,16:40:15,Boyaca,9,100.0, 9,Guayata,42.36,633.0,4.0,57.63,861.0,http://plebiscito.registraduria.gov.co/99PL/DPL07109ZZZZZZZZZZZZ_L1.htm,39.75,1530.0,3849.0,4,22,1.494,4.73333333333
472,16:30:15,Boyaca,10,100.0, 10,Guican,51.56,592.0,3.0,48.43,556.0,http://plebiscito.registraduria.gov.co/99PL/DPL07112ZZZZZZZZZZZZ_L1.htm,39.69,1204.0,3033.0,8,42,1.148,10.0666666667
473,16:25:15,Boyaca,6,100.0, 6,Iza,55.88,465.0,2.0,44.11,367.0,http://plebiscito.registraduria.gov.co/99PL/DPL07118ZZZZZZZZZZZZ_L1.htm,38.53,857.0,2224.0,,13,832,1.0
474,16:25:15,Boyaca,13,100.0, 13,Jenesano,36.16,584.0,4.0,63.83,1031.0,http://plebiscito.registraduria.gov.co/99PL/DPL07121ZZZZZZZZZZZZ_L1.htm,30.61,1673.0,5464.0,5,33,1.615,1.28571428571
475,16:35:15,Boyaca,6,100.0, 6,La Capilla,48.42,493.0,3.0,51.57,525.0,http://plebiscito.registraduria.gov.co/99PL/DPL07130ZZZZZZZZZZZZ_L1.htm,41.61,1072.0,2576.0,8,28,1.018,0.214285714286
476,16:40:15,Boyaca,8,100.0, 8,La Uvita,68.04,611.0,6.0,31.95,287.0,http://plebiscito.registraduria.gov.co/99PL/DPL07136ZZZZZZZZZZZZ_L1.htm,36.77,933.0,2537.0,,19,898,66.8571428571
477,16:40:15,Boyaca,7,100.0, 7,Labranzagrande,54.36,529.0,3.0,45.63,444.0,http://plebiscito.registraduria.gov.co/99PL/DPL07127ZZZZZZZZZZZZ_L1.htm,36.84,1003.0,2722.0,,17,973,14.6428571429
478,16:50:15,Boyaca,9,100.0, 9,Macanal,61.07,728.0,5.0,38.92,464.0,http://plebiscito.registraduria.gov.co/99PL/DPL07142ZZZZZZZZZZZZ_L1.htm,34.27,1235.0,3603.0,2,24,1.192,5.35714285714
479,16:40:15,Boyaca,17,100.0, 17,Maripi,25.08,459.0,4.0,74.91,1371.0,http://plebiscito.registraduria.gov.co/99PL/DPL07148ZZZZZZZZZZZZ_L1.htm,29.83,1871.0,6271.0,0,25,1.830,6.38461538462
480,16:35:15,Boyaca,18,100.0, 18,Miraflores,34.6,1233.0,5.0,65.39,2330.0,http://plebiscito.registraduria.gov.co/99PL/DPL07151ZZZZZZZZZZZZ_L1.htm,48.73,3688.0,7568.0,3,81,3.563,15.6875
481,16:35:15,Boyaca,18,100.0, 18,Miraflores,34.6,1233.0,5.0,65.39,2330.0,http://plebiscito.registraduria.gov.co/99PL/DPL07151ZZZZZZZZZZZZ_L1.htm,48.73,3688.0,7568.0,3,81,3.563,118.625
482,17:05:15,Guaviare,11,100.0, 11,Miraflores,14.34,142.0,5.0,85.65,848.0,http://plebiscito.registraduria.gov.co/99PL/DPL54012ZZZZZZZZZZZZ_L1.htm,24.02,1013.0,4217.0,,11,990,15.6875
483,17:05:15,Guaviare,11,100.0, 11,Miraflores,14.34,142.0,5.0,85.65,848.0,http://plebiscito.registraduria.gov.co/99PL/DPL54012ZZZZZZZZZZZZ_L1.htm,24.02,1013.0,4217.0,,11,990,118.625
484,16:45:15,Boyaca,10,100.0, 10,Mongua,76.01,1258.0,5.0,23.98,397.0,http://plebiscito.registraduria.gov.co/99PL/DPL07154ZZZZZZZZZZZZ_L1.htm,42.11,1686.0,4003.0,5,25,1.655,9.85714285714
485,16:35:15,Boyaca,9,100.0, 9,Mongui,62.14,870.0,4.0,37.85,530.0,http://plebiscito.registraduria.gov.co/99PL/DPL07157ZZZZZZZZZZZZ_L1.htm,39.36,1434.0,3643.0,0,29,1.400,0.642857142857
486,16:50:15,Boyaca,42,100.0, 42,Moniquira,48.07,3016.0,7.0,51.92,3257.0,http://plebiscito.registraduria.gov.co/99PL/DPL07160ZZZZZZZZZZZZ_L1.htm,37.19,6492.0,17452.0,3,162,6.273,15.625
487,16:35:15,Boyaca,12,100.0, 12,Motavita,46.67,836.0,5.0,53.32,955.0,http://plebiscito.registraduria.gov.co/99PL/DPL07161ZZZZZZZZZZZZ_L1.htm,37.38,1846.0,4938.0,1,41,1.791,1.0
488,16:35:15,Boyaca,17,100.0, 17,Muzo,63.14,1470.0,4.0,36.85,858.0,http://plebiscito.registraduria.gov.co/99PL/DPL07163ZZZZZZZZZZZZ_L1.htm,33.63,2420.0,7195.0,8,55,2.328,15.4666666667
489,16:40:15,Boyaca,27,100.0, 27,Nobsa,49.76,2809.0,5.0,50.23,2835.0,http://plebiscito.registraduria.gov.co/99PL/DPL07166ZZZZZZZZZZZZ_L1.htm,49.72,5741.0,11546.0,4,86,5.644,9.6
490,16:55:15,Boyaca,11,100.0, 11,Nuevo Colon,36.04,624.0,4.0,63.95,1107.0,http://plebiscito.registraduria.gov.co/99PL/DPL07169ZZZZZZZZZZZZ_L1.htm,38.93,1794.0,4608.0,1,46,1.731,1.64285714286
491,16:35:15,Boyaca,6,100.0, 6,Oicata,44.84,492.0,3.0,55.15,605.0,http://plebiscito.registraduria.gov.co/99PL/DPL07173ZZZZZZZZZZZZ_L1.htm,47.44,1135.0,2392.0,7,30,1.097,0.0
492,16:30:15,Boyaca,22,100.0, 22,Otanche,55.95,1297.0,4.0,44.04,1021.0,http://plebiscito.registraduria.gov.co/99PL/DPL07176ZZZZZZZZZZZZ_L1.htm,36.98,2369.0,6406.0,8,28,2.318,34.5
